Format Version,1.23,Take Name,astro_optitrack_cuk_001,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-08-21 06.43.07.396 PM,Capture Start Frame,746709,Total Frames in Take,2851,Total Exported Frames,2851,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1269,Unlabeled 1269,Unlabeled 1269,Unlabeled 1270,Unlabeled 1270,Unlabeled 1270
,ID,"462DFAED4DF9D7011F1","462DFAED4DF9D7011F1","462DFAED4DF9D7011F1","525DFAED4DF9D7011F1","525DFAED4DF9D7011F1","525DFAED4DF9D7011F1"
,,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
1468,12.233000,204.961456,219.966660,2407.954346,,,
1469,12.242000,208.653763,220.084045,2408.363525,,,
1470,12.250000,212.237320,220.130356,2408.773438,,,
1471,12.258000,215.764267,220.061920,2409.182861,,,
1472,12.267000,219.323547,220.125580,2409.573486,,,
1473,12.275000,222.957855,220.090607,2409.903564,,,
1474,12.283000,226.497910,220.170883,2410.151611,,,
1475,12.292000,229.950211,220.124893,2410.420654,,,
1476,12.300000,233.383560,220.124786,2410.634033,,,
1477,12.308000,236.767227,220.036331,2410.739258,,,
1478,12.317000,240.231049,220.068878,2410.862793,,,
1479,12.325000,243.394562,220.060776,2410.945557,,,
1480,12.333000,246.855103,220.096893,2410.954834,,,
1481,12.342000,250.257339,220.115845,2411.034912,,,
1482,12.350000,253.556488,220.074066,2411.137939,,,
1483,12.358000,256.928558,220.119583,2411.126465,,,
1484,12.367000,260.292847,220.044556,2411.118652,,,
1485,12.375000,263.636932,220.106155,2411.093994,,,
1486,12.383000,266.965881,220.102539,2411.077637,,,
1487,12.392000,270.540070,220.108017,2411.026367,,,
1488,12.400000,273.778931,220.139328,2410.954102,,,
1489,12.408000,277.073334,220.150772,2410.840820,,,
1490,12.417000,280.401947,220.144745,2410.697021,,,
1491,12.425000,283.640015,220.172501,2410.508789,,,
1492,12.433000,286.828125,220.064835,2410.266602,,,
1493,12.442000,290.088837,219.993286,2409.999512,,,
1494,12.450000,293.363129,219.982758,2409.660645,,,
1495,12.458000,296.641327,219.980438,2409.306152,,,
1496,12.467000,299.685150,219.847351,2408.947266,,,
1497,12.475000,302.865692,219.874512,2408.483643,,,
1498,12.483000,306.026184,219.950394,2408.137207,,,
1499,12.492000,309.222931,219.904602,2407.768311,,,
1500,12.500000,312.450623,219.966171,2407.265869,,,
1501,12.508000,315.483551,219.849991,2406.784912,,,
1502,12.517000,318.625763,219.891998,2406.384033,,,
1503,12.525000,321.716003,219.925415,2405.841553,,,
1504,12.533000,324.866669,219.893860,2405.256592,,,
1505,12.542000,327.938782,219.916046,2404.636230,,,
1506,12.550000,331.066956,219.788132,2403.928223,,,
1507,12.558000,334.253632,219.793976,2403.357910,,,
1508,12.567000,337.453125,219.805710,2402.694824,,,
1509,12.575000,340.663269,219.782913,2402.104492,,,
1510,12.583000,343.786713,219.764389,2401.392578,,,
1511,12.592000,346.896729,219.777267,2400.657959,,,
1512,12.600000,350.046448,219.837509,2399.915039,,,
1513,12.608000,353.177795,219.764923,2399.199219,,,
1514,12.617000,356.326385,219.696365,2398.329346,,,
1515,12.625000,359.426880,219.648697,2397.565186,,,
1516,12.633000,362.425018,219.570999,2396.686279,,,
1517,12.642000,365.487549,219.538849,2395.703613,,,
1518,12.650000,368.329590,219.523056,2394.781006,,,
1519,12.658000,371.200989,219.340302,2393.858887,,,
1520,12.667000,374.178406,219.342316,2392.791504,,,
1521,12.675000,377.116699,219.380676,2391.864990,,,
1522,12.683000,380.141693,219.335190,2390.841064,,,
1523,12.692000,383.009064,219.268173,2389.883545,,,
1524,12.700000,385.887512,219.270920,2388.802734,,,
1525,12.708000,388.856079,219.283432,2387.771484,,,
1526,12.717000,391.723846,219.228775,2386.680420,,,
1527,12.725000,394.757263,219.250397,2385.631348,,,
1528,12.733000,397.683594,219.136429,2384.567871,,,
1529,12.742000,400.642181,219.121521,2383.306641,,,
1530,12.750000,403.492462,219.001770,2382.184082,,,
1531,12.758000,406.394287,218.928482,2380.919189,,,
1532,12.767000,409.267944,219.074585,2379.755371,,,
1533,12.775000,412.112610,219.038712,2378.491943,,,
1534,12.783000,415.143585,218.923553,2377.162354,,,
1535,12.792000,418.056641,218.930695,2375.902344,,,
1536,12.800000,421.043152,218.842911,2374.585938,,,
1537,12.808000,423.973572,218.770660,2373.252686,,,
1538,12.817000,426.809174,218.732666,2371.906738,,,
1539,12.825000,429.684540,218.617645,2370.572754,,,
1540,12.833000,432.669586,218.571213,2369.066406,,,
1541,12.842000,435.376923,218.478973,2367.593262,,,
1542,12.850000,438.184906,218.305527,2366.169678,,,
1543,12.858000,440.850830,218.364151,2364.681641,,,
1544,12.867000,443.593964,218.419235,2363.187988,,,
1545,12.875000,446.286530,218.323456,2361.666992,,,
1546,12.883000,448.970917,218.316650,2360.092773,,,
1547,12.892000,451.634583,218.288422,2358.494873,,,
1548,12.900000,454.246521,218.241852,2356.940186,,,
1549,12.908000,457.005920,218.163406,2355.342773,,,
1550,12.917000,459.724518,218.031815,2353.683350,,,
1551,12.925000,462.516876,218.043762,2352.018311,,,
1552,12.933000,465.235931,217.964325,2350.477783,,,
1553,12.942000,467.897278,217.872971,2348.759277,,,
1554,12.950000,470.516846,217.794846,2347.123779,,,
1555,12.958000,473.122314,217.754135,2345.395020,,,
1556,12.967000,475.682098,217.779755,2343.655762,,,
1557,12.975000,478.302490,217.660706,2341.839844,,,
1558,12.983000,480.880249,217.646820,2339.992676,,,
1559,12.992000,483.531677,217.687363,2338.031494,,,
1560,13.000000,486.073456,217.621597,2336.126465,,,
1561,13.008000,488.555725,217.438766,2334.280762,,,
1562,13.017000,491.097504,217.288666,2332.328857,,,
1563,13.025000,493.762329,217.199951,2330.410889,,,
1564,13.033000,496.287231,217.141479,2328.415771,,,
1565,13.042000,498.766571,217.029037,2326.463135,,,
1566,13.050000,501.144409,216.917770,2324.576172,,,
1567,13.058000,503.654907,217.034637,2322.560303,,,
1568,13.067000,506.143219,217.010391,2320.636719,,,
1569,13.075000,508.534302,216.910004,2318.621582,,,
1570,13.083000,510.907349,216.846573,2316.642334,,,
1571,13.092000,513.270264,216.745926,2314.628662,,,
1572,13.100000,515.648865,216.752289,2312.517334,,,
1573,13.108000,517.922913,216.626175,2310.408936,,,
1574,13.117000,520.195068,216.502335,2308.333496,,,
1575,13.125000,522.479431,216.358612,2306.314697,,,
1576,13.133000,524.918579,216.336304,2304.133301,,,
1577,13.142000,527.289062,216.316132,2302.072266,,,
1578,13.150000,529.516418,216.240677,2299.909424,,,
1579,13.158000,531.725830,216.186523,2297.814697,,,
1580,13.167000,534.029602,216.178818,2295.708252,,,
1581,13.175000,536.283936,216.129410,2293.519043,,,
1582,13.183000,538.450378,215.964951,2291.366943,,,
1583,13.192000,540.621399,215.840271,2289.152344,,,
1584,13.200000,542.731934,215.753616,2286.760498,,,
1585,13.208000,544.780029,215.651642,2284.502197,,,
1586,13.217000,546.784424,215.584991,2282.227295,,,
1587,13.225000,548.784180,215.472183,2279.926514,,,
1588,13.233000,550.779907,215.399109,2277.661621,,,
1589,13.242000,552.801758,215.348358,2275.295898,,,
1590,13.250000,554.810242,215.167618,2272.976807,,,
1591,13.258000,556.880981,215.195114,2270.577637,,,
1592,13.267000,558.800110,215.114685,2268.287109,,,
1593,13.275000,560.736206,215.049988,2266.050049,,,
1594,13.283000,562.632385,215.037048,2263.626953,,,
1595,13.292000,564.647461,214.972168,2261.214111,,,
1596,13.300000,566.515198,214.861206,2258.863037,,,
1597,13.308000,568.352478,214.864395,2256.372559,,,
1598,13.317000,570.226501,214.751343,2254.035400,,,
1599,13.325000,572.033508,214.737595,2251.649414,,,
1600,13.333000,573.874756,214.672333,2249.213623,,,
1601,13.342000,575.564636,214.634399,2246.744873,,,
1602,13.350000,577.329956,214.551605,2244.383789,,,
1603,13.358000,579.054199,214.399536,2241.855713,,,
1604,13.367000,580.881592,214.236252,2239.184570,,,
1605,13.375000,582.590820,214.252533,2236.602051,,,
1606,13.383000,584.277893,214.252228,2234.229248,,,
1607,13.392000,585.927429,214.069016,2231.833740,,,
1608,13.400000,587.502747,213.965576,2229.140381,,,
1609,13.408000,589.189026,213.841431,2226.337891,,,
1610,13.417000,590.848450,213.810287,2223.856201,,,
1611,13.425000,592.438965,213.797165,2221.350342,,,
1612,13.433000,593.936462,213.693527,2218.877441,,,
1613,13.442000,595.403687,213.651718,2216.230713,,,
1614,13.450000,596.959473,213.568481,2213.621338,,,
1615,13.458000,598.504822,213.516098,2210.996094,,,
1616,13.467000,600.010437,213.502319,2208.588379,,,
1617,13.475000,601.456970,213.414093,2205.904785,,,
1618,13.483000,602.854797,213.242996,2203.123291,,,
1619,13.492000,604.316467,213.175858,2200.404541,,,
1620,13.500000,605.711670,213.046646,2197.844238,,,
1621,13.508000,607.088623,212.953613,2195.306396,,,
1622,13.517000,608.419556,212.900284,2192.564453,,,
1623,13.525000,609.823608,212.789780,2189.778809,,,
1624,13.533000,611.136536,212.711670,2187.139160,,,
1625,13.542000,612.519714,212.640747,2184.482178,,,
1626,13.550000,613.837158,212.564499,2181.980225,,,
1627,13.558000,615.044739,212.555893,2179.214355,,,
1628,13.567000,616.265808,212.500443,2176.514160,,,
1629,13.575000,617.514282,212.390427,2173.721680,,,
1630,13.583000,618.780334,212.261429,2171.061768,,,
1631,13.592000,619.929443,212.145660,2168.301514,,,
1632,13.600000,621.021667,211.933182,2165.590576,,,
1633,13.608000,622.089722,211.855225,2162.577148,,,
1634,13.617000,623.290833,211.795441,2159.798828,,,
1635,13.625000,624.464966,211.796112,2157.214844,,,
1636,13.633000,625.623718,211.686234,2154.510986,,,
1637,13.642000,626.591675,211.616272,2151.675293,,,
1638,13.650000,627.776672,211.474411,2148.800781,,,
1639,13.658000,628.766541,211.391174,2145.999023,,,
1640,13.667000,629.860291,211.371506,2143.290527,,,
1641,13.675000,630.940125,211.294785,2140.477051,,,
1642,13.683000,631.870911,211.161789,2137.553223,,,
1643,13.692000,632.965332,211.116684,2134.673340,,,
1644,13.700000,633.903625,211.083618,2131.834717,,,
1645,13.708000,634.857605,210.929596,2128.999512,,,
1646,13.717000,635.786743,210.712860,2125.987305,,,
1647,13.725000,636.775879,210.643280,2122.967773,,,
1648,13.733000,637.798950,210.519043,2120.224121,,,
1649,13.742000,638.736389,210.479950,2117.330322,,,
1650,13.750000,639.561401,210.365829,2114.396240,,,
1651,13.758000,640.506226,210.283844,2111.418213,,,
1652,13.767000,641.402710,210.200439,2108.455322,,,
1653,13.775000,642.228088,210.080109,2105.591309,,,
1654,13.783000,643.073181,209.965652,2102.586426,,,
1655,13.792000,643.880859,209.899445,2099.550781,,,
1656,13.800000,644.731506,209.782211,2096.627197,,,
1657,13.808000,645.590881,209.773666,2093.619629,,,
1658,13.817000,646.268982,209.759705,2090.609131,,,
1659,13.825000,647.154480,209.591431,2087.659912,,,
1660,13.833000,647.788330,209.474396,2084.572510,,,
1661,13.842000,648.607300,209.383682,2081.651611,,,
1662,13.850000,649.292603,209.276596,2078.547119,,,
1663,13.858000,650.009155,209.105820,2075.627441,,,
1664,13.867000,650.707275,209.011490,2072.562256,,,
1665,13.875000,651.347900,208.939835,2069.501221,,,
1666,13.883000,652.045471,208.901001,2066.508301,,,
1667,13.892000,652.660278,208.818130,2063.388184,,,
1668,13.900000,653.284851,208.734756,2060.294189,,,
1669,13.908000,653.887390,208.651428,2057.145752,,,
1670,13.917000,654.459351,208.527756,2054.031982,,,
1671,13.925000,655.085510,208.398056,2050.873779,,,
1672,13.933000,655.598450,208.306107,2047.770508,,,
1673,13.942000,656.223938,208.167084,2044.703003,,,
1674,13.950000,656.726929,208.008530,2041.492676,,,
1675,13.958000,657.309387,207.904160,2038.398682,,,
1676,13.967000,657.836426,207.884216,2035.339600,,,
1677,13.975000,658.348145,207.760208,2032.362427,,,
1678,13.983000,658.712280,207.631775,2029.242554,,,
1679,13.992000,659.188599,207.621414,2026.150513,,,
1680,14.000000,659.575562,207.458450,2023.331909,,,
1681,14.008000,659.841919,207.384674,2020.230103,,,
1682,14.017000,660.163269,207.320114,2017.246704,,,
1683,14.025000,660.409912,207.236725,2014.216919,,,
1684,14.033000,660.614197,207.083664,2011.227661,,,
1685,14.042000,660.826721,206.974777,2008.328857,,,
1686,14.050000,661.033142,206.944214,2005.357544,,,
1687,14.058000,661.202576,206.824966,2002.474487,,,
1688,14.067000,661.288818,206.779343,1999.424561,,,
1689,14.075000,661.501465,206.652328,1996.570801,,,
1690,14.083000,661.481934,206.592407,1993.583862,,,
1691,14.092000,661.623474,206.512894,1990.593018,,,
1692,14.100000,661.558289,206.337082,1987.587524,,,
1693,14.108000,661.569397,206.201523,1984.554810,,,
1694,14.117000,661.505920,206.041550,1981.602661,,,
1695,14.125000,661.460571,205.892639,1978.548096,,,
1696,14.133000,661.410095,205.831192,1975.548096,,,
1697,14.142000,661.254578,205.729843,1972.628174,,,
1698,14.150000,661.093018,205.658279,1969.714233,,,
1699,14.158000,660.854248,205.661041,1966.763306,,,
1700,14.167000,660.731140,205.510941,1963.947388,,,
1701,14.175000,660.448975,205.402054,1960.972778,,,
1702,14.183000,660.305786,205.272583,1958.032471,,,
1703,14.192000,660.013611,205.211960,1955.101074,,,
1704,14.200000,659.824341,205.163773,1952.240112,,,
1705,14.208000,659.509216,205.155777,1949.266602,,,
1706,14.217000,659.165039,204.988419,1946.403198,,,
1707,14.225000,658.746704,204.887589,1943.377930,,,
1708,14.233000,658.385864,204.756409,1940.408691,,,
1709,14.242000,658.039490,204.635422,1937.376953,,,
1710,14.250000,657.566528,204.630402,1934.365845,,,
1711,14.258000,657.142883,204.474136,1931.390991,,,
1712,14.267000,656.618713,204.390747,1928.449341,,,
1713,14.275000,656.146423,204.265182,1925.463989,,,
1714,14.283000,655.546143,204.164932,1922.428101,,,
1715,14.292000,654.967712,204.082047,1919.509888,,,
1716,14.300000,654.373962,204.045731,1916.433105,,,
1717,14.308000,653.755493,203.861603,1913.428589,,,
1718,14.317000,653.093384,203.781387,1910.368408,,,
1719,14.325000,652.372131,203.611496,1907.319946,,,
1720,14.333000,651.711975,203.492920,1904.289307,,,
1721,14.342000,650.951538,203.304398,1901.334473,,,
1722,14.350000,650.191956,203.212997,1898.343384,,,
1723,14.358000,649.413330,203.153854,1895.345215,,,
1724,14.367000,648.542419,203.035141,1892.505859,,,
1725,14.375000,647.744019,202.896576,1889.611938,,,
1726,14.383000,646.818420,202.862518,1886.811035,,,
1727,14.392000,645.925171,202.818359,1883.965576,,,
1728,14.400000,645.012939,202.646835,1881.137207,,,
1729,14.408000,644.037781,202.494995,1878.294800,,,
1730,14.417000,643.080261,202.458008,1875.479614,,,
1731,14.425000,642.112732,202.401489,1872.732910,,,
1732,14.433000,641.066833,202.388351,1869.713501,,,
1733,14.442000,640.053650,202.205811,1866.941895,,,
1734,14.450000,639.020569,202.065964,1864.032227,,,
1735,14.458000,637.903259,201.957733,1861.325439,,,
1736,14.467000,636.881042,201.873352,1858.476074,,,
1737,14.475000,635.705078,201.713211,1855.788208,,,
1738,14.483000,634.572632,201.659943,1852.973267,,,
1739,14.492000,633.361755,201.500610,1850.266846,,,
1740,14.500000,632.215576,201.461548,1847.543335,,,
1741,14.508000,631.007874,201.456146,1844.800415,,,
1742,14.517000,629.640259,201.340881,1842.131836,,,
1743,14.525000,628.400269,201.164017,1839.469604,,,
1744,14.533000,627.043823,201.075836,1836.765503,,,
1745,14.542000,625.632874,200.987091,1834.065186,,,
1746,14.550000,624.324707,200.839157,1831.314819,,,
1747,14.558000,622.866394,200.632324,1828.702271,,,
1748,14.567000,621.363953,200.461670,1826.004517,,,
1749,14.575000,620.002563,200.451904,1823.423950,,,
1750,14.583000,618.472351,200.280853,1820.932129,,,
1751,14.592000,617.047119,200.160797,1818.324585,,,
1752,14.600000,615.499817,200.124756,1815.809937,,,
1753,14.608000,613.996765,200.102402,1813.350830,,,
1754,14.617000,612.467834,200.057617,1810.769287,,,
1755,14.625000,610.906738,199.952118,1808.391724,,,
1756,14.633000,609.276733,199.835617,1805.949097,,,
1757,14.642000,607.680237,199.803284,1803.416138,,,
1758,14.650000,606.019958,199.778687,1800.986206,,,
1759,14.658000,604.366821,199.625534,1798.645752,,,
1760,14.667000,602.624268,199.441208,1796.186646,,,
1761,14.675000,600.851379,199.377563,1793.793457,,,
1762,14.683000,599.181824,199.288651,1791.327271,,,
1763,14.692000,597.355286,199.102295,1788.942871,,,
1764,14.700000,595.561279,199.059006,1786.530029,,,
1765,14.708000,593.721924,198.999619,1784.213135,,,
1766,14.717000,591.896851,198.952835,1781.662231,,,
1767,14.725000,590.049866,198.875580,1779.456543,,,
1768,14.733000,588.126770,198.781876,1777.053711,,,
1769,14.742000,586.287109,198.781357,1774.630127,,,
1770,14.750000,584.297241,198.713043,1772.273193,,,
1771,14.758000,582.332458,198.505768,1770.066895,,,
1772,14.767000,580.274597,198.413803,1767.806519,,,
1773,14.775000,578.327148,198.345367,1765.589844,,,
1774,14.783000,576.194092,198.201569,1763.352295,,,
1775,14.792000,574.094666,197.997574,1761.165527,,,
1776,14.800000,572.059814,197.964935,1758.847290,,,
1777,14.808000,570.033020,197.961380,1756.663330,,,
1778,14.817000,567.858337,197.826614,1754.515137,,,
1779,14.825000,565.821960,197.712662,1752.432495,,,
1780,14.833000,563.802368,197.684937,1750.377686,,,
1781,14.842000,561.659180,197.578445,1748.257080,,,
1782,14.850000,559.416443,197.526901,1746.217896,,,
1783,14.858000,557.262085,197.435059,1744.280151,,,
1784,14.867000,555.212402,197.320831,1742.354004,,,
1785,14.875000,553.027039,197.234695,1740.384033,,,
1786,14.883000,550.843445,197.178848,1738.455322,,,
1787,14.892000,548.583618,197.144226,1736.564087,,,
1788,14.900000,546.268433,197.079544,1734.671631,,,
1789,14.908000,543.943176,196.921524,1732.688477,,,
1790,14.917000,541.670044,196.796890,1730.809204,,,
1791,14.925000,539.328857,196.755463,1728.951904,,,
1792,14.933000,537.000488,196.681763,1727.151367,,,
1793,14.942000,534.691040,196.644363,1725.317383,,,
1794,14.950000,532.353088,196.668686,1723.480103,,,
1795,14.958000,530.070618,196.539185,1721.623169,,,
1796,14.967000,527.570557,196.443024,1719.940186,,,
1797,14.975000,525.169922,196.351242,1718.296265,,,
1798,14.983000,522.720581,196.307663,1716.619873,,,
1799,14.992000,520.441833,196.191986,1714.922363,,,
1800,15.000000,517.918640,196.202179,1713.250732,,,
1801,15.008000,515.475891,196.213364,1711.606812,,,
1802,15.017000,513.041382,196.204575,1709.980469,,,
1803,15.025000,510.587921,196.197556,1708.418579,,,
1804,15.033000,508.114563,196.014465,1706.941284,,,
1805,15.042000,505.465271,195.846115,1705.386353,,,
1806,15.050000,502.884796,195.847916,1703.929932,,,
1807,15.058000,500.472656,195.844604,1702.465332,,,
1808,15.067000,498.119659,195.876816,1700.986694,,,
1809,15.075000,495.723358,195.753891,1699.514526,,,
1810,15.083000,493.062531,195.663147,1698.126099,,,
1811,15.092000,490.585480,195.642380,1696.796631,,,
1812,15.100000,488.192139,195.623703,1695.432251,,,
1813,15.108000,485.645752,195.660263,1694.199341,,,
1814,15.117000,483.104950,195.529739,1692.964355,,,
1815,15.125000,480.592346,195.539322,1691.796265,,,
1816,15.133000,478.037537,195.488831,1690.615723,,,
1817,15.142000,475.398712,195.465332,1689.441162,,,
1818,15.150000,472.769012,195.338318,1688.247559,,,
1819,15.158000,470.096649,195.312103,1687.157227,,,
1820,15.167000,467.320007,195.252930,1685.995850,,,
1821,15.175000,464.672424,195.219925,1684.869629,,,
1822,15.183000,462.174652,195.185532,1683.761597,,,
1823,15.192000,459.579254,195.195450,1682.773560,,,
1824,15.200000,456.890503,195.044006,1681.684692,,,
1825,15.208000,454.144745,195.019531,1680.618530,,,
1826,15.217000,451.362549,195.048035,1679.660645,,,
1827,15.225000,448.691162,194.970734,1678.674194,,,
1828,15.233000,446.131195,194.935959,1677.677246,,,
1829,15.242000,443.507599,194.963135,1676.745728,,,
1830,15.250000,440.765350,194.998322,1675.876709,,,
1831,15.258000,438.065399,194.900436,1675.010620,,,
1832,15.267000,435.441925,194.850266,1674.142456,,,
1833,15.275000,432.781769,194.806625,1673.320068,,,
1834,15.283000,429.963165,194.724243,1672.467529,,,
1835,15.292000,427.234253,194.689270,1671.634766,,,
1836,15.300000,424.594269,194.662567,1670.872681,,,
1837,15.308000,421.893677,194.682419,1670.130005,,,
1838,15.317000,419.131866,194.656876,1669.447632,,,
1839,15.325000,416.284943,194.472000,1668.752319,,,
1840,15.333000,413.403809,194.491409,1667.984985,,,
1841,15.342000,410.767242,194.558350,1667.280884,,,
1842,15.350000,408.117584,194.513641,1666.638184,,,
1843,15.358000,405.184662,194.448334,1666.079224,,,
1844,15.367000,402.355316,194.401932,1665.488159,,,
1845,15.375000,399.691254,194.393677,1664.889282,,,
1846,15.383000,397.013153,194.435455,1664.332031,,,
1847,15.392000,394.192474,194.464310,1663.795654,,,
1848,15.400000,391.248444,194.318985,1663.376465,,,
1849,15.408000,388.310486,194.167328,1662.946655,,,
1850,15.417000,385.475769,194.150482,1662.504272,,,
1851,15.425000,382.831787,194.202408,1662.043701,,,
1852,15.433000,379.987396,194.185577,1661.643555,,,
1853,15.442000,376.981171,194.087845,1661.280273,,,
1854,15.450000,374.072968,194.100601,1660.924683,,,
1855,15.458000,371.329163,194.136169,1660.562378,,,
1856,15.467000,368.449036,194.101120,1660.304321,,,
1857,15.475000,365.437958,194.020569,1660.044800,,,
1858,15.483000,362.570770,194.033676,1659.778442,,,
1859,15.492000,359.784821,194.093765,1659.499268,,,
1860,15.500000,356.913208,194.089279,1659.281982,,,
1861,15.508000,354.031738,194.081985,1659.106445,,,
1862,15.517000,351.169434,194.082687,1658.916748,,,
1863,15.525000,348.223999,194.014542,1658.807007,,,
1864,15.533000,345.177917,193.951004,1658.734497,,,
1865,15.542000,342.256165,193.946442,1658.592285,,,
1866,15.550000,339.454529,194.009399,1658.543579,,,
1867,15.558000,336.446655,193.978439,1658.545410,,,
1868,15.567000,333.458221,193.945450,1658.502930,,,
1869,15.575000,330.528442,193.936615,1658.477783,,,
1870,15.583000,327.566925,193.918335,1658.527588,,,
1871,15.592000,324.521423,193.872910,1658.671997,,,
1872,15.600000,321.526001,193.821213,1658.776733,,,
1873,15.608000,318.601288,193.859665,1658.890015,,,
1874,15.617000,315.629700,193.954941,1658.992676,,,
1875,15.625000,312.726715,193.978149,1659.176514,,,
1876,15.633000,309.816254,193.990219,1659.418335,,,
1877,15.642000,306.801239,193.980911,1659.676270,,,
1878,15.650000,303.855682,193.859726,1659.903320,,,
1879,15.658000,300.979736,193.956070,1660.173950,,,
1880,15.667000,298.066162,193.924759,1660.454834,,,
1881,15.675000,295.189514,193.924042,1660.783081,,,
1882,15.683000,292.300049,193.974548,1661.105713,,,
1883,15.692000,289.312164,193.970078,1661.420166,,,
1884,15.700000,286.378540,194.005630,1661.774292,,,
1885,15.708000,283.449005,193.949982,1662.171509,,,
1886,15.717000,280.566956,194.013077,1662.622314,,,
1887,15.725000,277.677948,194.018478,1663.052368,,,
1888,15.733000,274.719635,193.976440,1663.566650,,,
1889,15.742000,271.847656,194.065735,1664.017944,,,
1890,15.750000,269.030701,194.149841,1664.578735,,,
1891,15.758000,266.128113,194.141525,1665.149902,,,
1892,15.767000,263.246521,194.155975,1665.750977,,,
1893,15.775000,260.397919,194.173599,1666.316895,,,
1894,15.783000,257.559998,194.244247,1666.895630,,,
1895,15.792000,254.762970,194.245682,1667.553589,,,
1896,15.800000,251.915817,194.179977,1668.263306,,,
1897,15.808000,249.086716,194.164871,1668.990356,,,
1898,15.817000,246.272873,194.180725,1669.738037,,,
1899,15.825000,243.445663,194.236313,1670.492310,,,
1900,15.833000,240.677551,194.233109,1671.239990,,,
1901,15.842000,238.031494,194.274994,1672.068604,,,
1902,15.850000,235.246216,194.303574,1672.935669,,,
1903,15.858000,232.571564,194.422729,1673.815186,,,
1904,15.867000,229.905304,194.490189,1674.711182,,,
1905,15.875000,227.249939,194.448456,1675.605713,,,
1906,15.883000,224.532547,194.486984,1676.518433,,,
1907,15.892000,221.867020,194.559677,1677.486694,,,
1908,15.900000,219.232361,194.598343,1678.499878,,,
1909,15.908000,216.617157,194.641312,1679.523804,,,
1910,15.917000,214.086929,194.742493,1680.502686,,,
1911,15.925000,211.549576,194.751663,1681.458984,,,
1912,15.933000,209.001862,194.779266,1682.463013,,,
1913,15.942000,206.448257,194.921036,1683.585693,,,
1914,15.950000,203.930710,194.918427,1684.758789,,,
1915,15.958000,201.476273,194.908859,1685.897339,,,
1916,15.967000,199.146622,195.020752,1686.986450,,,
1917,15.975000,196.776505,195.094971,1688.128906,,,
1918,15.983000,194.332657,195.139694,1689.354858,,,
1919,15.992000,191.875122,195.195663,1690.693604,,,
1920,16.000000,189.644547,195.340103,1692.045532,,,
1921,16.008000,187.377838,195.398102,1693.308228,,,
1922,16.017000,185.167648,195.442734,1694.588501,,,
1923,16.025000,182.903442,195.349655,1695.932373,,,
1924,16.033000,180.719025,195.385345,1697.238159,,,
1925,16.042000,178.655884,195.567795,1698.532837,,,
1926,16.050000,176.709930,195.668900,1699.812500,,,
1927,16.058000,174.751663,195.640381,1701.240479,,,
1928,16.067000,172.673645,195.551147,1702.777344,,,
1929,16.075000,170.844421,195.722153,1704.283203,,,
1930,16.083000,169.027176,195.784149,1705.721680,,,
1931,16.092000,167.257187,195.810562,1707.242676,,,
1932,16.100000,165.596970,195.839752,1708.816040,,,
1933,16.108000,163.863281,195.908188,1710.386230,,,
1934,16.117000,162.248917,196.024048,1711.945923,,,
1935,16.125000,160.708252,196.068130,1713.527466,,,
1936,16.133000,159.185211,196.136887,1715.119385,,,
1937,16.142000,157.750732,196.245544,1716.783203,,,
1938,16.150000,156.242676,196.350189,1718.420532,,,
1939,16.158000,154.819702,196.365387,1720.016968,,,
1940,16.167000,153.419830,196.369156,1721.656250,,,
1941,16.175000,152.038513,196.323517,1723.370361,,,
1942,16.183000,150.723495,196.383301,1725.079590,,,
1943,16.192000,149.522003,196.535706,1726.757690,,,
1944,16.200000,148.374115,196.609833,1728.536743,,,
1945,16.208000,147.212479,196.655472,1730.362671,,,
1946,16.217000,146.048294,196.681274,1732.160522,,,
1947,16.225000,144.926804,196.696182,1733.921021,,,
1948,16.233000,144.006134,196.777237,1735.691650,,,
1949,16.242000,143.018066,196.762054,1737.563354,,,
1950,16.250000,142.044998,196.828934,1739.496338,,,
1951,16.258000,141.007324,196.946442,1741.409912,,,
1952,16.267000,140.048340,197.116302,1743.337891,,,
1953,16.275000,139.113800,197.112900,1745.302856,,,
1954,16.283000,138.344528,197.211319,1747.362061,,,
1955,16.292000,137.323135,197.267029,1749.374756,,,
1956,16.300000,136.437057,197.384766,1751.292114,,,
1957,16.308000,135.647385,197.444763,1753.235352,,,
1958,16.317000,134.811798,197.478668,1755.287476,,,
1959,16.325000,134.000473,197.561356,1757.281006,,,
1960,16.333000,133.153488,197.663010,1759.263550,,,
1961,16.342000,132.384354,197.744797,1761.228882,,,
1962,16.350000,131.665436,197.778366,1763.303345,,,
1963,16.358000,130.984665,197.859116,1765.350952,,,
1964,16.367000,130.288025,197.880981,1767.296631,,,
1965,16.375000,129.573990,197.909653,1769.328003,,,
1966,16.383000,129.020142,197.944214,1771.462769,,,
1967,16.392000,128.384628,198.084702,1773.603516,,,
1968,16.400000,127.768326,198.214188,1775.714478,,,
1969,16.408000,127.201828,198.299805,1777.918579,,,
1970,16.417000,126.676453,198.325256,1780.107178,,,
