time,x,z
17.033,0.12103059499999999,1.7873678589999997
17.042,0.120650659,1.7911355590000002
17.05,0.120295068,1.79487738
17.058,0.119977517,1.7985540160000002
17.067,0.11961888200000001,1.802262878
17.075,0.11927144,1.8059957890000002
17.083,0.11910021300000001,1.8098662720000003
17.092,0.118961122,1.813814636
17.1,0.11848335399999999,1.8176055300000002
17.108,0.11815661,1.8212053830000001
17.117,0.11774852899999999,1.8249929810000003
17.125,0.11743610500000001,1.828878235
17.133,0.11715835699999999,1.8327255250000003
17.142,0.11679999599999999,1.8365181270000002
17.15,0.11653862099999998,1.8403396610000002
17.158,0.116067582,1.8440137329999997
17.167,0.11570624599999998,1.8477986450000001
17.175,0.115433694,1.8517847290000002
17.183,0.115283036,1.8557586059999998
17.192,0.114745919,1.8596094360000004
17.2,0.11444867,1.8632693479999998
17.208,0.114085397,1.8671741330000002
17.217,0.113776567,1.8712188110000003
17.225,0.113413087,1.8751350710000003
17.233,0.11301170499999999,1.8789761349999998
17.242,0.112602326,1.8828862920000002
17.25,0.112298112,1.8868057250000003
17.258,0.11199935999999999,1.890829895
17.267,0.11168009300000001,1.8948518680000004
17.275,0.11133474099999999,1.8987463990000002
17.283,0.11084891599999999,1.9025559690000002
17.292,0.11050821799999999,1.9065549930000003
17.3,0.11001649599999999,1.9106013790000005
17.308,0.10955964800000001,1.914526672
17.317,0.109149316,1.9184295040000001
17.325,0.10878721699999999,1.9224060669999998
17.333,0.10836280200000001,1.92647052
17.342,0.108025018,1.930465393
17.35,0.107676736,1.934525452
17.358,0.10728373799999999,1.938606262
17.367,0.106886659,1.942535217
17.375,0.10642485900000001,1.94646637
17.383,0.10601807499999999,1.950524963
17.392,0.10557803400000002,1.954749573
17.4,0.10510293700000001,1.9587600710000004
17.408,0.10461690600000001,1.9627483520000002
17.417,0.10415807399999999,1.966829407
17.425,0.103753381,1.9710154420000001
17.433,0.10340210799999999,1.9753018189999998
17.442,0.102916741,1.97929718
17.45,0.10252208800000001,1.983247864
17.458,0.10213014299999998,1.9873108520000002
17.467,0.101713464,1.9913179319999998
17.475,0.101208627,1.995450012
17.483,0.10071696599999999,1.9996035769999998
17.492,0.100263604,2.003703186
17.5,0.099728601,2.007771301
17.508,0.099166543,2.0118975220000004
17.517,0.098785867,2.016092346
17.525,0.09835281499999998,2.020362854
17.533,0.097859574,2.024325256
17.542,0.09735543899999999,2.028451477
17.55,0.096881257,2.0326087040000003
17.558,0.096499795,2.0366658330000003
17.567,0.096140863,2.0406558230000003
17.575,0.09580408600000001,2.0446187129999998
17.583,0.09543628000000001,2.04849762
17.592,0.095152665,2.0524295040000005
17.6,0.09485872000000001,2.056255432
17.608,0.09463844399999999,2.060028626
17.617,0.094410356,2.0638462530000004
17.625,0.094363099,2.067546692
17.633,0.094309274,2.0712551880000003
17.642,0.09423631399999999,2.074773254
17.65,0.09420783299999999,2.0782837530000005
17.658,0.094217736,2.0819175420000002
17.667,0.094315492,2.085354797
17.675,0.09433070499999999,2.0887429809999998
17.683,0.094480645,2.0923399049999998
17.692,0.094552667,2.095827942
17.7,0.09471849199999999,2.099129944
17.708,0.09488449199999999,2.102504456
17.717,0.095049417,2.1057962040000002
17.725,0.09536647099999998,2.109057678
17.733,0.095636849,2.112496155
17.742,0.09601838800000001,2.11581427
17.75,0.096384362,2.119068909
17.758,0.096805574,2.122351135
17.767,0.09726268899999999,2.125682434
17.775,0.09770184400000001,2.128931213
17.783,0.098173661,2.132193176
17.792,0.09866776399999999,2.135551819
17.8,0.09907696599999999,2.138708557
17.808,0.09964251000000002,2.1420464480000003
17.817,0.10015491600000001,2.145240051
17.825,0.10072165799999999,2.1484656369999997
17.833,0.10134918300000001,2.151724915
17.842,0.101867562,2.155036438
17.85,0.10257158799999999,2.158294251
17.858,0.103247285,2.161426575
17.867,0.10391681,2.164681458
17.875,0.104565034,2.167972229
17.883,0.10541229400000002,2.171240051
17.892,0.106097367,2.174492737
17.9,0.106878999,2.177646057
17.908,0.107741532,2.1810657350000002
17.917,0.10847445,2.184387756
17.925,0.10928248699999998,2.187742249
17.933,0.110164285,2.191118469
17.942,0.110964166,2.194562073
17.95,0.111743447,2.1979151000000003
17.958,0.112447457,2.201257385
17.967,0.11329329799999999,2.204610901
17.975,0.11408246699999999,2.207982727
17.983,0.11495329400000001,2.211411194
17.992,0.11579756999999999,2.214897278
18.0,0.11658200200000002,2.2183499149999997
18.008,0.117322015,2.221806213
18.017,0.11823745799999999,2.225316223
18.025,0.119026994,2.228847473
18.033,0.119776475,2.232157044
18.042,0.12056102099999999,2.235594299
18.05,0.12137722100000001,2.239180725
18.058,0.12224009,2.242590393
18.067,0.12301577899999999,2.246062317
18.075,0.123840844,2.249606751
18.083,0.12463777300000001,2.2530488890000004
18.092,0.125408723,2.256594544
18.1,0.126144822,2.260204651
18.108,0.12699793299999998,2.263757629
18.117,0.127784455,2.267379456
18.125,0.128590509,2.2709732060000003
18.133,0.129295495,2.274491272
18.142,0.130054277,2.278090149
18.15,0.130871118,2.281737854
18.158,0.131685182,2.2853184200000003
18.167,0.132527398,2.288841126
18.175,0.133242997,2.292613342
18.183,0.134119577,2.2961138310000004
18.192,0.134784295,2.299691956
18.2,0.135598008,2.303461243
18.208,0.136481484,2.30722467
18.217,0.137302919,2.310878479
18.225,0.13806955099999998,2.3145962530000004
18.233,0.13882219,2.3182942509999998
18.242,0.13967209,2.321975403
18.25,0.140480683,2.325710754
18.258,0.141299958,2.3293721310000004
18.267,0.142046601,2.3329512329999997
18.275,0.142883485,2.336680969
18.283,0.143600862,2.340195374
18.292,0.144252198,2.343795471
18.3,0.145070481,2.347414124
18.308,0.14585458499999998,2.3508101200000002
18.317,0.146578553,2.35403302
18.325,0.14724563699999998,2.357094055
18.333,0.148082032,2.3600820920000003
18.342,0.148810578,2.362854065
18.35,0.14970398099999999,2.365446106
18.358,0.150508409,2.3679561159999998
18.367,0.151486772,2.370313782
18.375,0.15244287199999998,2.3724075320000004
18.383,0.153135987,2.3743662720000005
18.392,0.1536046,2.375989807
18.4,0.154290605,2.377567932
18.408,0.154839768,2.378885559
18.417,0.155217469,2.379901917
18.425,0.15548992999999997,2.3809226690000003
18.433,0.155602281,2.3818074339999997
18.442,0.15565149,2.382474426
18.45,0.155752366,2.3828027950000004
18.458,0.155774049,2.382905823
18.467,0.15575610499999998,2.3828411259999998
18.475,0.15569790799999997,2.382606262
18.483,0.155544999,2.38221344
18.492,0.15536308399999998,2.381674866
18.5,0.155166902,2.381030823
18.508,0.15492588899999998,2.380313538
18.517,0.15471511899999998,2.3795239870000002
18.525,0.154526689,2.3786838990000003
18.533,0.154333116,2.377724426
18.542,0.15406994699999998,2.37662262
18.55,0.153786561,2.3754487920000003
18.558,0.153564164,2.374258118
18.567,0.153267732,2.372996155
18.575,0.152837068,2.371658997
18.583,0.15240390099999998,2.3702451780000002
18.592,0.15199786499999998,2.368813049
18.6,0.15150915599999998,2.367238098
18.608,0.151007386,2.3655579220000003
18.617,0.15061343500000002,2.3639844360000004
18.625,0.150187486,2.3623242799999997
18.633,0.14969125499999997,2.36063092
18.642,0.149120103,2.3594915160000003
18.65,0.14880049199999998,2.35845221
18.658,0.148366014,2.357575745
18.667,0.14801182699999998,2.356974915
18.675,0.147904527,2.356646301
18.683,0.14798957899999998,2.356317932
18.692,0.148003724,2.355803528
18.7,0.14791923599999998,2.355257141
18.708,0.14795498799999998,2.354669495
18.717,0.147919755,2.353896545
18.725,0.147890458,2.353022766
18.733,0.147738221,2.352041565
18.742,0.147500535,2.3509014280000002
18.75,0.14726613,2.3497520140000003
18.758,0.147047181,2.34836261
18.767,0.146733293,2.346906067
18.775,0.146334077,2.3453274540000004
18.783,0.145854646,2.343575012
18.792,0.14534462099999998,2.3417278440000002
18.8,0.144755906,2.339701721
18.808,0.14415141399999998,2.337584778
18.817,0.14366589500000002,2.335331848
18.825,0.143049043,2.33291095
18.833,0.142468965,2.3304617309999998
18.842,0.14170997700000001,2.327791809
18.85,0.141043504,2.3251177370000002
18.858,0.140189607,2.3221465450000003
18.867,0.139426545,2.319219055
18.875,0.138631593,2.316220276
18.883,0.137762529,2.3130369259999997
18.892,0.13696678299999998,2.309899963
18.9,0.136127488,2.306560608
18.908,0.135217263,2.3032835080000003
18.917,0.13432529599999998,2.299853577
18.925,0.133337327,2.296282288
18.933,0.132439965,2.292712952
18.942,0.131481401,2.2890906369999997
18.95,0.130348649,2.2854622190000002
18.958,0.129350091,2.2818296510000002
18.967,0.128340028,2.2780693970000003
18.975,0.127122712,2.2741841430000003
18.983,0.125976518,2.2702783810000002
18.992,0.124957498,2.26632135
19.0,0.12392262400000001,2.2623450320000003
19.008,0.122808206,2.25829718
19.017,0.12148401,2.254231751
19.025,0.12023747399999998,2.250254944
19.033,0.118978051,2.246366028
19.042,0.117779512,2.242412659
19.05,0.11660511099999998,2.2387107540000004
19.058,0.115518708,2.235121155
19.067,0.11442407299999999,2.231424133
19.075,0.11319821999999999,2.2277568970000003
19.083,0.112167344,2.224158997
19.092,0.11121297599999999,2.220421692
19.1,0.110121247,2.216749329
19.108,0.10904416,2.212948303
19.117,0.10800473099999999,2.209137268
19.125,0.10700232800000001,2.205231751
19.133,0.105856286,2.2013850710000002
19.142,0.10471388300000001,2.197384827
19.15,0.103563089,2.193539856
19.158,0.10237043100000001,2.18979596
19.167,0.101242776,2.1859888310000004
19.175,0.10003588999999999,2.182256165
19.183,0.098850045,2.178255432
19.192,0.09787658800000001,2.174261292
19.2,0.096667596,2.1704033810000003
19.208,0.09548947199999999,2.16657843
19.217,0.094267411,2.1626946410000003
19.225,0.09303224299999999,2.158598206
19.233,0.09186728799999999,2.1545127560000004
19.242,0.090661462,2.150406067
19.25,0.089443727,2.146488098
19.258,0.088256478,2.142658264
19.267,0.086965615,2.138743469
19.275,0.08564095399999999,2.134654846
19.283,0.08469032399999998,2.130631897
19.292,0.08353765199999999,2.126656067
19.3,0.08226829599999999,2.12268219
19.308,0.08106311900000002,2.118688294
19.317,0.079829278,2.114669006
19.325,0.07868804999999998,2.1106026000000004
19.333,0.07748733599999999,2.1065313110000004
19.342,0.076293374,2.102428528
19.35,0.07491288100000001,2.09842096
19.358,0.07376517599999999,2.0945205689999997
19.367,0.072523915,2.0906082150000005
19.375,0.071243871,2.0866665650000003
19.383,0.069953981,2.0826089480000003
19.392,0.068684213,2.0783938600000003
19.4,0.067318303,2.0741900030000004
19.408,0.06613253499999999,2.0699151000000002
19.417,0.064867143,2.065760559
19.425,0.063614968,2.0616297
19.433,0.062185578,2.0576052860000003
19.442,0.060983411,2.053491028
19.45,0.059691579,2.049392883
19.458,0.058380287999999995,2.045375061
19.467,0.0570971,2.041256165
19.475,0.055726232,2.0373130489999998
19.483,0.054372884,2.0333638310000004
19.492,0.052895700000000004,2.029310852
19.5,0.051701257,2.02526593
19.508,0.050349178999999994,2.021254211
19.517,0.049087284999999994,2.017044983
19.525,0.047691484,2.012802307
19.533,0.046343717,2.008534485
19.542,0.045055595999999996,2.0043357540000004
19.55,0.043729863,2.00003717
19.558,0.04239813,1.9958657840000003
19.567,0.040972823,1.9917971800000003
19.575,0.03971038,1.9876155399999997
19.583,0.038449240999999995,1.9835984500000001
19.592,0.036968186,1.9796187129999998
19.6,0.035785789,1.975548645
19.608,0.034401836,1.9714016720000003
19.617,0.032991600999999995,1.9673069460000003
19.625,0.031453709999999996,1.963262024
19.633,0.030150014,1.959135559
19.642,0.028697500999999997,1.9549783330000001
19.65,0.027199185,1.950794251
19.658,0.025653665,1.946692932
19.667,0.024291888999999997,1.9425984500000002
19.675,0.022855766,1.9387901000000003
19.683,0.021428178,1.934784729
19.692,0.02000432,1.9305974729999997
19.7,0.018492215,1.9265232540000001
19.708,0.017134409,1.9224241330000003
19.717,0.015708087,1.9182886350000001
19.725,0.014400580999999999,1.9141651000000004
19.733,0.012779979999999998,1.910114563
19.742,0.011226484999999998,1.9059719850000003
19.75,0.009670417999999998,1.9017822880000002
19.758,0.008203316999999998,1.8977703250000002
19.767,0.0068313509999999985,1.8937920530000003
19.775,0.0054867549999999985,1.889781067
19.783,0.003946274999999998,1.8857544560000004
19.792,0.002393023999999999,1.881593567
19.8,0.0008903829999999998,1.8773948360000001
19.808,-0.0004205980000000012,1.8732224729999998
19.817,-0.0019265700000000007,1.8691914670000003
19.825,-0.0034584010000000016,1.8651401980000002
19.833,-0.004944632000000001,1.8609783330000003
19.842,-0.0065615130000000015,1.856962952
19.85,-0.007964658,1.85289093
19.858,-0.009392810000000001,1.8488770140000002
19.867,-0.010914058,1.844767639
19.875,-0.012485993,1.8405818479999998
19.883,-0.013910073000000002,1.836446838
19.892,-0.015256938000000001,1.8324230350000001
19.9,-0.0166997,1.8282919309999999
19.908,-0.018264726000000002,1.8243201290000002
19.917,-0.019724337,1.8201804810000004
19.925,-0.0212093,1.816215271
19.933,-0.022641401999999998,1.812190857
19.942,-0.024130388999999995,1.808002503
19.95,-0.025721221000000002,1.803883118
19.958,-0.02732466,1.7997970579999998
19.967,-0.028857181000000003,1.795674133
19.975,-0.030230891000000003,1.791605042
19.983,-0.031738967,1.787541809
19.992,-0.033284964,1.7834849240000001
20.0,-0.034853339000000004,1.7794606320000002
20.008,-0.036344317,1.775491394
20.017,-0.037897925,1.771433777
20.025,-0.039330630000000005,1.7673997190000001
20.033,-0.0408455,1.763388489
20.042,-0.042355608999999995,1.7592734989999999
20.05,-0.043990928,1.755182434
20.058,-0.045504340000000004,1.7510189820000002
20.067,-0.046955233000000006,1.7469461060000002
20.075,-0.048593505,1.7429702759999999
20.083,-0.050032584000000005,1.7388999630000002
20.092,-0.051727862,1.7348471070000002
20.1,-0.053329047,1.730790222
20.108,-0.054830356000000004,1.7267239380000001
20.117,-0.05638780100000001,1.722708923
20.125,-0.05799447500000001,1.7186509399999998
20.133,-0.05959786100000001,1.7145415649999998
20.142,-0.061149787000000004,1.7103240359999998
20.15,-0.062690459,1.706149719
20.158,-0.064154509,1.702229187
20.167,-0.065640166,1.6982340699999998
20.175,-0.06730292400000001,1.6940422969999998
20.183,-0.06895421500000001,1.689842224
20.192,-0.070565345,1.6859341429999999
20.2,-0.07204782000000001,1.681982483
20.208,-0.073584334,1.677834534
20.217,-0.07527584000000001,1.6736162719999998
20.225,-0.076870353,1.669480408
20.233,-0.07829920900000001,1.665435364
20.242,-0.079919295,1.661390442
20.25,-0.081542807,1.657347107
20.258,-0.08314898600000001,1.65329596
20.267,-0.084856704,1.6491903689999998
20.275,-0.086430915,1.645017883
20.283,-0.087982177,1.6410167850000001
20.292,-0.089558997,1.636955017
20.3,-0.09120571799999999,1.6328143919999998
20.308,-0.092876342,1.628545227
20.317,-0.094476966,1.624550476
20.325,-0.09612452599999999,1.6203632199999998
20.333,-0.09783109200000001,1.616251526
20.342,-0.099376525,1.6122271120000002
20.35,-0.10106279700000001,1.6081166379999998
20.358,-0.10265634099999998,1.604254456
20.367,-0.104228141,1.60023407
20.375,-0.10590337999999999,1.5961087040000002
20.383,-0.10758970500000001,1.5920648799999997
20.392,-0.10925173099999999,1.588004578
20.4,-0.11078745200000001,1.5838716429999997
20.408,-0.11248718199999999,1.5797749630000002
20.417,-0.11433437199999999,1.5757658079999999
20.425,-0.115861358,1.5717734989999999
20.433,-0.117559104,1.5678710329999999
20.442,-0.11911886499999999,1.564096985
20.45,-0.12069021499999999,1.560105896
20.458,-0.122398391,1.5562247930000002
20.467,-0.123844649,1.5523412479999998
20.475,-0.125468932,1.548514221
20.483,-0.127121062,1.544695252
20.492,-0.128781005,1.5408718870000002
20.5,-0.130408553,1.537264832
20.508,-0.132024596,1.5337214970000002
20.517,-0.13359699900000002,1.5303400269999998
20.525,-0.135296355,1.5269215699999998
20.533,-0.136817626,1.523686707
20.542,-0.13820758000000002,1.5206254270000001
20.55,-0.139534133,1.5176776730000001
20.558,-0.140905654,1.5148135379999998
20.567,-0.14190792700000002,1.5122598270000003
20.575,-0.14295173500000002,1.5097504269999997
20.583,-0.143893035,1.5074851690000002
20.592,-0.144744903,1.5051245730000002
20.6,-0.145479705,1.503211731
20.608,-0.14619773800000002,1.501297058
20.617,-0.14685755800000003,1.499493469
20.625,-0.14753218,1.4978374630000002
20.633,-0.148088439,1.4963079219999997
20.642,-0.148583922,1.4949133909999999
20.65,-0.149035811,1.4936813360000003
20.658,-0.149388305,1.4926292110000001
20.667,-0.149688964,1.4917119749999999
20.675,-0.14994822600000002,1.490998474
20.683,-0.15021667400000002,1.490436829
20.692,-0.150508147,1.4899082639999999
20.7,-0.15071304200000002,1.489420349
20.708,-0.150887114,1.4889974979999998
20.717,-0.151034392,1.4885944210000002
20.725,-0.15114489600000003,1.488270447
20.733,-0.151233199,1.4879852909999998
20.742,-0.15131758,1.487710877
20.75,-0.151406859,1.4874213259999998
20.758,-0.15150666699999998,1.4871871950000002
20.767,-0.151617095,1.4870590209999999
20.775,-0.15165090800000003,1.487012634
20.783,-0.15159413000000002,1.4870287479999997
20.792,-0.151588851,1.4870791629999998
20.8,-0.15156345999999998,1.4871400759999998
20.808,-0.151503966,1.48716156
20.817,-0.15147911,1.4871533810000002
20.825,-0.151499923,1.4871710820000001
20.833,-0.15151274,1.4871603389999999
20.842,-0.151546966,1.487116882
20.85,-0.1515652,1.4871044310000001
20.858,-0.151563414,1.4871118770000002
20.867,-0.15155952300000003,1.48712262
20.875,-0.151523833,1.4871366579999998
20.883,-0.15152574100000002,1.487144592
20.892,-0.151514953,1.4871561890000002
20.9,-0.151523391,1.487153137
20.908,-0.15152838,1.487154602
20.917,-0.151532668,1.4871525270000001
20.925,-0.151546676,1.48711554
20.933,-0.151544661,1.487114075
20.942,-0.151540709,1.487128845
20.95,-0.151533873,1.487150818
20.958,-0.151524764,1.4871361689999998
20.967,-0.151517318,1.4871382450000001
20.975,-0.15153411800000002,1.4871420290000001
20.983,-0.151548858,1.4871525270000001
20.992,-0.151536406,1.4871351929999999
21.0,-0.151569701,1.4871206670000001
21.008,-0.15156065300000002,1.487125061
21.017,-0.151549254,1.4871334840000001
21.025,-0.15156092699999998,1.487168762
21.033,-0.151538375,1.487163025
21.042,-0.151525893,1.4871410520000001
21.05,-0.151537612,1.48715741
21.058,-0.15155204700000002,1.4871543580000002
21.067,-0.15154312000000003,1.487138489
21.075,-0.151549407,1.4871547239999998
21.083,-0.15154843,1.4871591189999998
21.092,-0.151545287,1.4871532589999998
21.1,-0.151550811,1.487152283
21.108,-0.151551772,1.4871532589999998
21.117,-0.15155728,1.4871647339999998
21.125,-0.15157240200000002,1.4871548459999997
21.133,-0.15155313,1.4871561890000002
21.142,-0.15157072300000002,1.4871517939999999
21.15,-0.151567992,1.4871527709999999
21.158,-0.151547774,1.4871604609999998
21.167,-0.151544082,1.487141785
21.175,-0.151540893,1.487134705
21.183,-0.151535613,1.4871423950000002
21.192,-0.151542678,1.487133972
21.2,-0.15154051100000002,1.4871351929999999
21.208,-0.151548247,1.4871376339999998
21.217,-0.151550368,1.4871409299999998
21.225,-0.151538375,1.4871272580000001
21.233,-0.15154025200000001,1.4871192020000001
21.242,-0.15153033300000002,1.4871356809999998
21.25,-0.15155017,1.4871218869999998
21.258,-0.15154704200000002,1.4871358029999997
21.267,-0.15153642200000003,1.4871205439999997
21.275,-0.151554549,1.4871256709999998
21.283,-0.151540923,1.487136536
21.292,-0.151553573,1.4871419069999998
21.3,-0.15154475300000003,1.487129822
21.308,-0.151560485,1.487125427
21.317,-0.151542266,1.4871286009999998
21.325,-0.151543883,1.4871228639999998
21.333,-0.151549758,1.487128723
21.342,-0.15153939700000002,1.4871337279999999
21.35,-0.151551024,1.487123962
21.358,-0.151540954,1.487131287
21.367,-0.151532027,1.4871351929999999
21.375,-0.15154222,1.487130676
21.383,-0.151541381,1.487117981
21.392,-0.151542159,1.4871223759999999
21.4,-0.151545531,1.48714032
21.408,-0.151548003,1.487132752
21.417,-0.15154093800000001,1.4871261599999999
21.425,-0.15155026100000002,1.4871237179999999
21.433,-0.151548537,1.4871271360000002
21.442,-0.151545165,1.487131775
21.45,-0.15154093800000001,1.4871261599999999
21.458,-0.151531936,1.4871181029999998
21.467,-0.151523574,1.487119812
21.475,-0.15153694,1.4871348270000002
21.483,-0.151540877,1.487128357
21.492,-0.151533187,1.4871419069999998
21.5,-0.151531981,1.4871353150000002
21.508,-0.15153478900000003,1.487132629
21.517,-0.151537047,1.4871358029999997
21.525,-0.15153544500000002,1.487143127
21.533,-0.15153895500000003,1.487129334
21.542,-0.15155046000000003,1.48714325
21.55,-0.15154167100000002,1.4871344610000001
21.558,-0.151536803,1.4871353150000002
21.567,-0.15154333400000003,1.487151672
21.575,-0.15154789600000002,1.4871386110000002
21.583,-0.15153689500000003,1.48714032
21.592,-0.15155306899999998,1.487155945
21.6,-0.151538421,1.4871289670000003
21.608,-0.15155371,1.4871494749999998
21.617,-0.15155114600000003,1.4871489869999999
21.625,-0.15153939700000002,1.487154602
21.633,-0.15153642200000003,1.487145447
21.642,-0.15152259699999998,1.487137756
21.65,-0.15153608600000001,1.487156433
21.658,-0.15153066900000003,1.4871486210000002
21.667,-0.151521377,1.487168762
21.675,-0.15153517,1.4871543580000002
21.683,-0.15153317200000002,1.487149353
21.692,-0.151541991,1.487159241
21.7,-0.151538222,1.4871447139999998
21.708,-0.151527053,1.4871389769999999
21.717,-0.151530822,1.4871262819999997
21.725,-0.151547393,1.4871609499999998
21.733,-0.151527007,1.4871599730000002
21.742,-0.151534957,1.4871423950000002
21.75,-0.151535933,1.4871419069999998
21.758,-0.151526931,1.487151306
21.767,-0.151524947,1.4871752320000002
21.775,-0.15152957,1.487167908
21.783,-0.151521346,1.4871625370000001
21.792,-0.15153066900000003,1.4871589969999999
21.8,-0.151514113,1.487138367
21.808,-0.151529555,1.487164978
21.817,-0.151525435,1.487164978
21.825,-0.151538802,1.4871647339999998
21.833,-0.151545485,1.4871547239999998
21.842,-0.151534835,1.4871532589999998
21.85,-0.151551284,1.4871514279999998
21.858,-0.151526107,1.4871548459999997
21.867,-0.151534377,1.487148254
21.875,-0.15153712400000002,1.4871338499999998
21.883,-0.151519393,1.4871458130000001
21.892,-0.151540374,1.487161682
21.9,-0.151518935,1.4871527709999999
21.908,-0.151518599,1.487146057
21.917,-0.151518691,1.487140686
21.925,-0.15153454500000002,1.487153137
21.933,-0.151532714,1.487145569
21.942,-0.15151994200000002,1.4871580199999999
21.95,-0.15153019600000003,1.487156433
21.958,-0.151515578,1.487131775
21.967,-0.151512267,1.487140686
21.975,-0.151531432,1.4871572879999997
21.983,-0.151537871,1.487158264
21.992,-0.151533706,1.4871381229999998
22.0,-0.15152221600000002,1.487132141
22.008,-0.151526397,1.4871309200000002
22.017,-0.151536971,1.4871419069999998
22.025,-0.15154101500000003,1.487166809
22.033,-0.15154127400000003,1.487166077
22.042,-0.151534041,1.487145447
22.05,-0.15151899600000002,1.487137756
22.058,-0.15152415400000002,1.4871495970000002
22.067,-0.15152166600000003,1.4871624149999998
22.075,-0.15153337,1.487163025
22.083,-0.151524474,1.487138489
22.092,-0.151526442,1.4871489869999999
22.1,-0.151542281,1.48717926
22.108,-0.151532378,1.4871638790000001
22.117,-0.15153016600000002,1.487165466
22.125,-0.15154127400000003,1.487142151
22.133,-0.151521331,1.4871528929999998
22.142,-0.151526793,1.4871653440000001
22.15,-0.151534255,1.4871627809999999
22.158,-0.151534377,1.487150696
22.167,-0.151533584,1.4871434940000001
22.175,-0.151542724,1.4871624149999998
22.183,-0.151533828,1.4871591189999998
22.192,-0.151537612,1.4871517939999999
22.2,-0.151528151,1.487148865
22.208,-0.151533355,1.487150208
22.217,-0.15153457500000003,1.4871571659999998
22.225,-0.15152638100000002,1.4871632689999998
22.233,-0.151545424,1.487152161
22.242,-0.151536986,1.4871427609999999
22.25,-0.15152406200000001,1.487134583
22.258,-0.15152114800000002,1.487158875
22.267,-0.15153196600000002,1.487153015
22.275,-0.151535888,1.4871525270000001
22.283,-0.151539916,1.487158264
22.292,-0.15154792700000003,1.487163147
22.3,-0.15155441200000003,1.487158386
22.308,-0.151534514,1.487148254
22.317,-0.15154380700000003,1.4871690060000002
22.325,-0.151546721,1.487166443
22.333,-0.15153643700000002,1.487153992
22.342,-0.151544539,1.487165466
22.35,-0.151550368,1.4871527709999999
22.358,-0.151542205,1.487164002
22.367,-0.151544829,1.487157776
22.375,-0.15152905200000003,1.487147034
22.383,-0.151515227,1.4871381229999998
22.392,-0.15154354800000003,1.4871527709999999
22.4,-0.15153390400000002,1.4871528929999998
22.408,-0.151532714,1.487154114
22.417,-0.15153427,1.4871519169999998
22.425,-0.15154974300000001,1.4871465449999999
22.433,-0.151552077,1.487146423
22.442,-0.15153956500000001,1.4871486210000002
22.45,-0.15153337,1.487133118
22.458,-0.151528991,1.4871434940000001
22.467,-0.151526198,1.487133118
22.475,-0.15153729100000002,1.48715448
22.483,-0.151530608,1.487147766
22.492,-0.15151628,1.4871520390000001
22.5,-0.151530028,1.4871361689999998
22.508,-0.151527816,1.4871448360000001
22.517,-0.151530318,1.487132263
22.525,-0.151542556,1.487139832
22.533,-0.151535888,1.4871376339999998
22.542,-0.15152569500000002,1.487135559
22.55,-0.151529036,1.487137756
22.558,-0.151535552,1.487156921
22.567,-0.15153054700000002,1.487160706
22.575,-0.151520598,1.487134583
22.583,-0.151531981,1.4871320189999997
22.592,-0.15152696100000002,1.487128845
22.6,-0.15153735200000001,1.4871361689999998
22.608,-0.15154746900000002,1.4871504520000003
22.617,-0.15151861500000002,1.487130188
22.625,-0.151534774,1.4871415409999997
22.633,-0.15152629,1.487142151
22.642,-0.15153753600000003,1.4871367800000002
22.65,-0.151533004,1.487149719
22.658,-0.151529632,1.4871205439999997
22.667,-0.151548964,1.4871314089999998
22.675,-0.151546065,1.487139221
22.683,-0.15153895500000003,1.487143982
22.692,-0.151536681,1.4871461790000002
22.7,-0.151532195,1.4871272580000001
22.708,-0.15155462500000003,1.4871381229999998
22.717,-0.15154402100000003,1.487146057
22.725,-0.151528716,1.4871472779999997
22.733,-0.15153909200000001,1.4871404419999998
22.742,-0.151542113,1.487144104
22.75,-0.151534697,1.487146912
22.758,-0.15154815600000002,1.4871558230000002
22.767,-0.151535201,1.487131165
22.775,-0.151548537,1.487138367
22.783,-0.15154910200000002,1.487151184
22.792,-0.151542022,1.487151184
22.8,-0.151532378,1.487144104
22.808,-0.151549407,1.4871458130000001
22.817,-0.151552031,1.487137756
22.825,-0.151536406,1.487136047
22.833,-0.151541472,1.487132752
22.842,-0.151565459,1.487158264
22.85,-0.151550017,1.487158753
22.858,-0.151559585,1.487156067
22.867,-0.151542495,1.4871538700000002
22.875,-0.15156364300000003,1.4871538700000002
22.883,-0.151543471,1.4871510619999997
22.892,-0.15155047500000002,1.4871648560000001
22.9,-0.151549285,1.4871447139999998
22.908,-0.15154441700000001,1.487137024
22.917,-0.15154354800000003,1.4871329960000002
22.925,-0.151532195,1.4871537479999999
22.933,-0.151542235,1.487136047
22.942,-0.15153964100000003,1.4871566769999998
22.95,-0.151537703,1.487154114
22.958,-0.15154382200000002,1.487134705
22.967,-0.15155306899999998,1.487143005
22.975,-0.15155505300000002,1.487143616
22.983,-0.151538833,1.4871323849999998
22.992,-0.151527144,1.487126892
23.0,-0.151543837,1.4871572879999997
23.008,-0.15153887800000002,1.4871624149999998
23.017,-0.151547789,1.48715155
23.025,-0.151543609,1.4871371459999998
23.033,-0.151545119,1.487134094
23.042,-0.151525237,1.487122253
23.05,-0.15152603,1.487145081
23.058,-0.15153007400000001,1.4871458130000001
23.067,-0.151535323,1.487149719
23.075,-0.151533736,1.4871438599999998
23.083,-0.15152510000000002,1.4871344610000001
23.092,-0.15153778,1.487139343
23.1,-0.151530745,1.4871400759999998
23.108,-0.151529815,1.487134949
